age,annual_income_gbp,employment_years,home_owner,num_credit_lines,inquiries_6m,credit_limit_gbp,loan_amount_gbp,loan_term_months,credit_utilization,debt_to_income,num_late_payments_12m,past_default,default
40,32965,4.8,0,3,4,21047,1066,36,0.54,0.0,0,0,0
58,37509,10.9,1,5,2,9024,7966,60,1.014,0.359,2,0,1
53,106861,4.6,1,3,0,67502,8829,36,0.233,0.207,0,0,0
30,58100,0.0,0,2,0,18285,4255,24,0.506,0.189,1,0,0
31,28777,0.0,0,5,3,16983,5511,12,0.491,0.324,2,1,1
57,57739,11.6,1,4,1,17717,2660,36,0.458,0.167,0,1,0
35,18612,0.0,1,2,0,9580,4341,36,0.49,0.226,0,0,0
53,74577,12.3,1,5,1,24659,9849,36,0.284,0.184,4,1,1
56,48606,7.1,1,3,2,37992,9667,48,0.227,0.172,2,0,1
32,37917,3.9,0,6,0,24997,6162,36,0.316,0.326,2,0,0
35,57453,1.3,0,2,2,42797,8104,12,0.425,0.104,0,0,0
39,92903,7.4,1,3,1,35692,11094,60,0.361,0.22,1,0,0
29,32737,2.8,0,3,2,20685,10405,60,0.559,0.293,1,1,0
27,24626,3.7,0,6,3,21080,13658,60,0.234,0.528,3,1,1
34,132912,0.0,0,5,3,80000,6088,36,0.31,0.258,1,0,0
48,42480,10.0,1,3,2,32191,4841,36,0.336,0.082,0,0,0
33,94892,0.0,1,4,2,35612,16284,48,0.69,0.187,1,1,0
36,29169,3.1,0,4,2,5302,3260,36,0.281,0.185,3,0,1
33,51738,5.6,0,5,0,35161,5006,60,0.413,0.157,1,0,1
23,29720,0.4,0,4,1,15042,11464,36,0.212,0.331,4,1,0
55,59438,10.9,1,6,2,22321,3203,12,0.507,0.197,1,0,0
18,36235,0.5,0,7,2,10806,6524,36,0.189,0.198,0,0,1
31,29251,3.5,0,1,1,14684,2552,36,0.191,0.047,1,0,0
44,97931,3.4,1,8,2,77021,5153,60,0.907,0.066,7,1,1
23,50652,4.9,1,9,1,20801,9081,12,0.611,0.158,1,0,0
45,13954,10.9,0,6,3,8408,11885,24,0.556,0.692,2,0,1
52,37040,6.3,0,3,3,13034,7248,60,0.336,0.187,1,0,0
29,25553,0.0,0,6,1,7938,11644,60,0.639,0.292,2,1,1
41,21688,6.3,0,2,0,17300,12933,36,0.274,0.433,3,0,1
26,30637,0.0,1,6,1,23607,8679,60,0.407,0.206,0,0,0
44,32453,6.8,1,4,1,8241,8376,24,0.389,0.236,2,0,0
39,42858,8.3,1,5,2,26336,7231,36,0.603,0.265,1,0,0
41,27320,8.0,1,5,1,5233,4531,12,0.386,0.129,0,0,0
53,15263,14.3,1,3,1,10620,7389,24,0.22,0.506,2,0,1
43,31429,8.0,1,4,2,20023,7980,36,0.358,0.347,1,1,0
53,67949,4.7,1,2,4,21899,11039,60,0.308,0.067,1,0,0
45,19992,3.4,1,6,1,15191,3897,48,0.366,0.182,1,0,0
25,58942,3.6,1,6,1,38926,17232,36,0.77,0.198,3,1,0
41,54024,12.9,1,4,1,24740,14707,36,0.211,0.282,2,0,1
44,32950,4.9,0,3,1,32615,4336,36,0.208,0.182,0,0,1
22,49794,0.0,0,8,2,15353,8095,48,0.462,0.345,0,0,0
53,27957,13.9,1,2,0,19218,6051,36,0.271,0.198,0,0,1
39,33816,4.6,0,7,0,5452,3922,48,0.27,0.171,0,0,0
42,24094,8.6,1,5,4,7522,7682,36,0.499,0.365,2,1,0
28,54203,6.5,1,2,0,12463,11143,48,0.257,0.319,1,0,0
39,88820,1.4,1,6,1,54517,2828,24,0.185,0.181,0,0,0
42,29034,4.4,1,6,3,23248,1281,24,0.468,0.088,1,1,1
35,80801,1.9,0,2,0,19344,1540,60,0.603,0.065,3,1,0
39,13116,7.1,0,3,0,4684,14696,36,0.375,0.466,0,0,1
18,25930,2.3,0,4,1,12313,9186,60,0.425,0.435,4,1,1
53,24194,6.8,0,4,0,16817,4620,48,0.329,0.171,1,0,0
26,107627,4.0,1,3,1,80000,4481,36,0.256,0.092,1,0,0
18,30440,0.0,1,5,1,3287,6850,36,0.526,0.271,0,0,1
28,64349,3.6,0,4,1,39932,6196,24,0.37,0.061,3,1,0
29,13723,3.9,0,2,1,3363,8740,48,0.169,0.446,0,0,0
44,44741,6.4,0,3,3,12384,8184,24,0.369,0.324,0,0,1
28,57268,0.0,0,4,1,21862,5238,48,0.351,0.172,0,0,0
41,41186,5.3,0,3,1,36243,11329,60,0.244,0.321,2,0,1
28,12000,0.0,0,5,1,6902,6623,24,0.312,0.335,0,0,0
62,46293,16.5,1,9,0,31200,7939,36,0.884,0.263,0,0,0
44,65488,5.3,1,9,2,33751,4374,48,0.211,0.134,0,0,0
60,86563,9.5,1,2,2,31128,7495,36,0.147,0.21,0,0,0
27,52262,1.7,0,3,2,46286,2043,24,0.198,0.033,4,1,1
46,16677,8.8,1,6,0,5185,2560,60,0.332,0.16,1,0,0
28,37478,2.6,0,5,0,17773,9905,24,0.377,0.437,1,0,0
45,68907,8.5,1,2,2,24569,7181,36,0.459,0.213,2,1,0
46,26845,3.3,0,3,0,12362,7692,36,0.781,0.177,0,0,0
21,57253,4.7,1,8,1,21073,9607,24,0.254,0.102,0,0,0
26,32328,0.0,1,3,0,20365,1443,60,0.592,0.231,1,1,0
25,44196,4.5,0,2,1,25829,17444,60,0.399,0.237,2,0,1
22,63637,1.7,0,5,3,49831,11589,24,0.115,0.155,0,1,0
30,28496,6.9,0,1,1,11712,7941,48,0.628,0.314,2,0,0
28,201802,2.0,1,8,1,51094,1453,24,0.678,0.113,1,0,0
22,45659,0.0,0,4,1,21904,1992,36,0.129,0.024,0,0,0
39,50701,0.8,0,1,0,25815,18273,12,0.62,0.21,2,1,0
44,27982,5.5,0,4,1,23048,11750,48,0.47,0.381,2,0,0
24,43466,6.5,1,6,3,21411,5384,36,0.682,0.067,3,1,0
32,36264,1.8,0,4,1,12476,4275,48,0.344,0.175,0,0,0
38,18869,5.1,0,1,0,1500,6670,48,0.468,0.225,0,0,0
36,18133,9.0,1,3,2,12089,6637,36,0.233,0.344,4,1,1
30,49168,0.8,0,7,0,39302,2662,24,0.395,0.146,0,0,1
47,40030,8.3,0,6,3,32422,7898,48,0.451,0.249,1,0,0
47,12000,8.3,0,9,1,9098,5724,36,0.317,0.299,0,0,0
46,12939,4.5,0,5,1,15227,6978,60,0.22,0.247,2,0,1
36,35457,5.2,0,3,1,23753,4307,48,0.232,0.205,0,0,1
60,40446,14.3,1,5,1,15938,2037,24,0.364,0.2,1,0,0
57,58648,13.6,1,7,1,29809,4804,48,0.147,0.124,1,0,1
34,21265,2.5,1,2,2,6703,11478,48,0.18,0.483,2,1,1
37,58144,15.5,1,2,0,32625,4817,48,0.14,0.158,0,0,0
51,35469,9.5,1,9,0,1500,2990,48,0.706,0.13,0,0,0
29,31782,1.6,1,4,0,14598,9987,60,0.748,0.292,0,0,1
43,38854,3.3,0,3,1,12275,6430,12,0.22,0.148,1,0,0
39,72200,1.3,0,1,3,44245,22834,24,0.286,0.342,1,0,0
30,57064,6.0,1,1,0,41492,14470,36,0.472,0.256,2,1,0
36,68484,0.0,0,4,0,40052,1834,36,0.218,0.146,0,0,0
21,28776,0.0,0,9,4,10065,4215,24,0.476,0.28,0,0,0
32,35928,0.0,0,3,0,8055,4753,36,0.32,0.197,1,0,0
18,22162,0.0,0,9,4,7531,4474,60,0.199,0.228,1,0,1
63,30979,11.0,1,5,2,11784,11021,36,0.212,0.4,3,1,0
55,33772,4.1,0,5,2,5511,7086,24,0.076,0.018,1,0,0
52,32511,4.5,0,4,3,9252,8104,36,0.424,0.212,2,1,0
41,62167,10.5,1,6,2,13835,6237,48,0.492,0.178,1,0,0
49,53064,5.5,1,4,1,26339,6207,36,0.32,0.123,1,0,0
52,63765,8.3,1,5,1,43257,5531,36,0.695,0.152,0,0,0
49,45069,6.5,1,5,2,28083,11788,60,0.708,0.245,1,0,1
48,75761,10.5,1,4,3,44117,7743,24,0.656,0.178,1,1,0
28,44710,6.9,0,6,5,28028,7002,48,0.248,0.247,3,1,0
43,71430,9.5,1,6,1,16791,8789,24,0.49,0.106,0,0,0
32,55384,5.5,0,3,2,11425,2889,36,0.574,0.225,1,0,0
25,62930,3.7,0,4,1,29721,3089,48,0.302,0.127,0,0,0
26,40481,0.0,0,2,0,1500,5174,60,0.277,0.315,0,1,1
43,21251,11.0,1,6,0,8434,5537,60,0.293,0.332,0,0,0
50,18974,5.7,1,3,1,18594,8266,24,0.509,0.353,0,0,0
23,123252,0.0,1,3,1,45980,10373,12,0.657,0.252,2,0,0
57,51986,8.2,1,1,1,35147,2079,24,0.506,0.179,5,1,1
54,53601,5.9,0,5,3,27187,6222,12,0.499,0.076,5,1,0
34,38316,5.4,0,7,1,16143,3187,24,0.156,0.026,1,0,0
33,32638,6.3,1,4,2,20329,15129,48,0.636,0.536,4,1,1
37,203801,9.5,1,5,2,63799,7277,60,0.24,0.141,4,1,0
49,22685,7.2,0,4,1,15248,6849,48,0.466,0.342,0,0,0
34,40576,1.6,0,1,2,28624,10769,48,0.329,0.42,0,0,0
26,40831,0.8,0,6,2,6566,6427,48,0.522,0.163,0,0,0
42,22548,1.4,1,4,2,16986,2102,36,0.114,0.228,0,0,0
18,20868,0.0,0,7,3,13984,7437,48,0.565,0.307,7,1,0
40,28529,12.7,1,5,1,11779,13928,36,0.485,0.466,1,1,0
51,34764,5.1,1,8,1,14196,9698,48,0.359,0.18,0,0,0
41,32155,4.0,0,4,1,12928,17280,36,0.162,0.544,0,0,0
47,65690,9.4,1,7,0,44490,8311,12,0.366,0.161,1,0,0
43,21964,7.2,0,3,0,14611,14589,12,0.286,0.551,1,0,0
46,52471,9.7,1,3,2,26915,7800,60,0.32,0.282,0,1,0
40,94199,2.0,1,6,1,41378,10944,36,0.246,0.194,1,0,0
29,68635,0.0,1,4,1,27405,8008,36,0.623,0.124,1,0,0
36,22446,9.2,0,5,0,1500,10142,48,0.21,0.415,1,0,1
37,12000,2.1,0,5,0,1500,10758,24,0.145,0.53,2,0,0
52,66860,7.9,1,2,0,21649,12645,24,0.708,0.315,2,1,0
56,55195,10.1,1,2,1,23810,5546,60,0.243,0.285,4,1,1
43,30434,0.0,0,5,0,18907,2384,36,0.172,0.114,2,0,1
30,84948,2.1,1,1,2,56051,7838,24,0.379,0.22,0,0,0
30,33622,0.4,0,7,2,10194,7338,60,0.401,0.111,0,0,0
36,44569,6.3,0,4,4,33229,11741,24,0.724,0.268,0,0,0
53,23729,7.5,0,2,2,14063,11375,36,0.54,0.268,4,1,0
42,50057,0.0,0,5,1,30963,5807,24,0.256,0.169,0,0,0
37,33149,7.7,1,1,1,13646,8474,60,0.5,0.234,3,1,0
30,31841,0.0,0,3,4,18793,7121,12,0.258,0.394,0,0,0
48,76065,5.7,1,7,0,40837,15600,36,0.54,0.217,4,1,0
41,47257,3.0,0,5,0,12330,7705,24,0.085,0.346,3,0,1
37,18451,2.4,1,1,1,12814,4515,36,0.674,0.148,1,0,0
39,61437,5.1,1,5,1,39589,7151,48,0.808,0.0,0,0,0
57,66539,13.1,1,5,2,29563,5451,48,0.537,0.171,5,1,1
36,26575,1.1,0,5,2,17737,6902,36,0.647,0.218,1,1,1
57,33836,7.2,0,2,4,24694,8302,48,0.353,0.312,2,1,0
52,43262,11.0,1,4,1,37362,9897,60,0.107,0.301,0,0,1
39,36617,6.9,1,3,1,24411,5520,36,0.6,0.049,0,0,0
48,44962,10.0,1,9,0,35926,6626,36,0.73,0.246,0,0,0
37,60047,5.8,1,6,1,21343,3221,48,0.619,0.094,2,0,0
29,32047,1.6,0,3,5,20749,10640,48,0.474,0.257,3,1,0
35,131908,2.3,1,3,0,64261,9265,36,0.171,0.073,0,0,0
28,28393,0.6,0,2,2,18244,4988,60,0.256,0.267,5,1,1
44,31226,9.7,0,3,3,32073,7252,24,0.175,0.36,4,1,0
38,124032,10.5,1,4,0,80000,7353,60,0.34,0.151,3,0,0
44,155896,13.9,1,1,0,43861,6575,36,0.562,0.103,0,0,0
47,42878,3.2,1,1,0,15665,9981,36,0.398,0.107,2,0,0
18,37890,0.0,0,2,2,25559,6568,48,0.535,0.258,0,0,0
41,23279,5.7,0,2,0,11967,12300,48,0.169,0.381,3,1,0
18,78745,0.0,0,6,2,37280,5090,60,0.239,0.229,0,0,0
40,46197,1.1,0,3,3,29139,3891,36,0.141,0.076,0,0,0
28,26371,10.6,0,5,1,10560,4612,36,0.584,0.281,0,0,1
39,52506,10.8,1,2,1,22767,2617,24,0.639,0.145,1,0,0
53,89250,8.0,1,6,0,39113,4206,24,0.468,0.098,2,0,0
19,61242,0.0,0,5,1,18150,4173,48,0.418,0.16,1,0,0
40,141480,5.3,1,2,0,80000,2340,24,0.191,0.069,1,0,0
37,79476,0.1,0,7,0,27374,2415,36,0.468,0.089,3,1,0
18,53516,0.0,0,4,0,21362,12832,48,0.61,0.384,0,0,0
45,41250,9.5,0,3,1,21909,4737,48,0.395,0.305,1,0,0
38,56840,11.2,1,6,0,26626,6711,48,0.659,0.126,0,0,0
32,82040,6.8,1,3,0,38638,12334,36,0.729,0.183,1,1,0
30,67354,7.8,1,6,0,57925,7328,36,0.481,0.135,1,0,0
70,75025,8.9,0,4,0,34372,10899,60,0.291,0.229,3,1,0
34,47477,0.0,0,2,0,27518,3960,48,0.332,0.21,0,0,0
18,64021,5.1,0,7,2,29947,14817,48,0.17,0.224,0,0,0
28,81945,3.0,1,6,1,25148,15558,48,0.497,0.173,0,0,0
34,38347,3.5,1,4,2,13612,7321,36,0.701,0.203,5,1,0
34,20590,10.1,1,8,1,1662,2675,24,0.303,0.195,0,0,0
37,108536,1.0,0,4,0,66668,3506,24,0.312,0.192,1,0,0
26,57888,0.0,0,1,2,26714,8064,36,0.267,0.202,0,0,0
44,32979,3.5,0,5,1,4645,4308,48,0.552,0.226,2,0,1
33,47771,9.6,1,3,1,22030,5504,48,0.362,0.152,0,0,0
23,36664,4.7,0,3,0,20962,4812,36,0.491,0.164,1,0,0
29,16443,0.0,0,3,1,1500,4719,24,0.759,0.164,1,0,0
34,37966,10.1,1,5,2,20025,5742,36,0.407,0.324,2,1,0
47,19192,7.2,0,4,1,13559,3715,48,0.25,0.304,0,0,0
43,46955,7.8,0,5,1,31734,12249,36,0.708,0.25,1,1,1
34,39550,1.0,0,1,0,14472,4273,60,0.307,0.204,0,0,0
38,78347,12.0,1,6,1,36505,5511,36,0.396,0.208,0,0,0
40,39317,7.1,0,3,3,6088,6531,12,0.492,0.196,2,1,0
60,51593,15.4,1,6,1,31065,5021,24,0.331,0.298,2,1,0
31,35636,0.0,0,6,2,34076,12618,24,0.119,0.259,5,1,0
43,34082,8.8,1,2,1,16437,16285,60,0.311,0.463,2,0,1
46,19474,7.2,0,5,0,10533,10555,60,0.372,0.402,0,0,0
28,72415,1.4,0,3,0,43377,6778,36,0.43,0.274,0,0,0
40,46135,2.3,0,5,2,25679,5190,60,0.101,0.013,2,0,0
40,30481,2.7,1,8,1,8430,16368,36,0.517,0.315,0,0,0
33,47100,0.0,0,5,2,18824,5134,12,0.457,0.016,0,0,0
44,33436,3.9,0,2,1,16522,4321,60,0.286,0.334,1,0,0
49,28202,7.6,1,4,0,20104,8007,36,0.335,0.236,0,0,0
50,48174,10.2,1,5,1,27888,9086,48,0.334,0.138,3,1,1
36,81937,0.0,1,3,1,37448,13323,60,0.486,0.256,0,0,1
40,36214,1.4,0,2,0,15025,16425,36,0.483,0.393,0,0,0
64,19184,9.0,0,7,2,6519,8013,12,0.401,0.375,2,0,0
26,29952,0.0,0,2,3,17156,11632,24,0.621,0.315,1,1,0
40,112868,4.4,1,2,2,54977,10925,48,0.91,0.078,3,1,1
48,26884,6.3,1,3,1,9691,7083,36,0.721,0.259,0,0,0
40,80725,4.5,0,5,1,46572,2519,12,0.526,0.0,0,0,0
45,36827,8.2,1,9,2,16210,9977,60,0.548,0.27,0,0,0
40,63103,8.9,1,3,1,42717,5266,24,0.275,0.076,0,0,0
46,39618,10.0,1,6,2,21521,8246,36,0.309,0.151,2,1,0
52,17639,9.4,1,8,3,5390,6236,24,0.547,0.353,4,1,1
36,33487,6.5,0,3,1,19929,8610,24,0.507,0.342,4,0,0
40,134199,2.4,1,1,3,59347,2627,36,0.464,0.205,0,0,0
37,39065,1.1,0,5,2,17904,9607,48,0.23,0.228,0,0,0
34,57301,6.2,0,5,0,22465,13876,24,0.412,0.335,4,0,0
38,34909,6.9,1,2,1,28368,11407,60,0.416,0.313,1,1,0
26,39064,10.1,1,5,1,10377,3781,48,0.52,0.159,0,0,0
46,50148,6.0,1,3,2,29290,3159,24,0.576,0.224,2,0,1
57,54515,5.8,0,5,0,19861,5574,36,0.489,0.192,0,0,0
57,142385,10.6,1,9,4,37101,14793,12,0.155,0.232,1,0,0
52,41654,6.7,0,1,1,31436,10161,36,0.584,0.297,1,0,0
27,38053,0.0,0,3,1,23990,18452,36,0.148,0.4,1,0,0
55,29192,14.2,1,4,1,8648,10164,12,0.653,0.168,0,0,0
30,20409,10.2,1,3,3,6544,9999,36,0.346,0.383,0,0,1
37,17338,6.1,0,1,1,12738,14562,12,0.558,0.501,1,0,1
58,60523,7.4,1,7,3,40641,16635,48,0.361,0.319,2,0,0
26,15098,2.9,0,6,0,14695,10943,24,0.4,0.421,1,1,1
47,91081,7.0,1,6,3,61527,4870,48,0.393,0.176,2,0,0
41,67412,0.3,0,4,1,33746,9072,36,0.311,0.21,1,0,0
36,35740,7.6,0,5,2,9745,6481,36,0.369,0.259,1,0,0
28,22284,3.8,0,5,2,11777,2647,60,0.137,0.222,1,0,0
43,42703,10.8,1,2,0,11491,6403,24,0.504,0.216,0,0,0
33,42559,1.5,0,3,1,24664,1134,36,0.453,0.173,0,0,0
49,78160,7.7,1,2,1,53008,4031,48,0.69,0.122,0,0,0
51,27966,7.8,1,1,1,15872,12564,12,0.565,0.3,1,0,0
23,34168,0.0,0,5,0,9439,5899,36,0.369,0.188,0,0,0
32,40857,13.0,1,1,1,18450,4164,48,0.56,0.193,4,1,0
34,36114,0.0,1,5,2,9794,2251,36,0.237,0.136,5,1,0
25,29841,0.0,0,3,1,5260,6100,48,0.517,0.256,0,0,1
26,16383,0.4,0,8,3,4844,12155,48,0.399,0.588,0,0,1
39,17074,0.0,0,3,0,3663,3776,60,0.253,0.189,1,0,0
36,29013,5.9,0,4,1,11042,8383,48,0.171,0.279,4,1,1
20,37182,0.0,0,3,0,21642,9520,60,0.362,0.242,0,0,0
32,72869,3.7,1,6,3,20191,11399,24,0.231,0.277,0,0,0
44,149822,7.2,1,4,1,61959,17292,48,0.395,0.122,2,1,0
25,108000,1.8,1,4,2,35517,6239,36,0.325,0.139,3,0,0
28,52289,2.7,0,4,0,23527,13360,36,0.327,0.221,3,1,1
55,118215,8.7,1,3,4,80000,15148,24,0.231,0.188,1,0,0
52,39475,10.1,1,7,1,13925,8836,48,0.552,0.241,1,0,0
20,31495,3.5,0,3,0,19534,12021,36,0.715,0.447,0,0,0
23,150173,0.2,1,4,1,80000,9752,36,0.721,0.244,1,0,0
42,23402,4.2,1,5,1,17903,7295,12,0.192,0.327,0,0,0
25,33506,0.1,0,2,1,21615,6816,60,0.308,0.301,0,0,0
35,36416,5.4,1,2,2,17678,7859,24,0.745,0.284,0,0,0
33,93906,2.3,1,2,1,42899,11938,60,0.464,0.204,0,0,0
44,30350,5.0,1,5,2,26132,7676,36,0.458,0.269,1,0,0
18,64672,0.0,1,4,1,55870,7141,36,0.144,0.161,3,0,0
18,33647,7.3,1,7,1,13196,9665,36,0.454,0.184,2,0,0
25,21479,0.0,0,5,4,4371,18762,60,0.349,0.786,1,0,0
49,47916,14.1,1,7,3,20993,10982,36,0.352,0.301,1,0,0
36,46169,7.5,0,7,0,22413,9061,60,0.507,0.393,3,0,0
19,22293,4.1,0,5,0,14425,7671,48,0.342,0.307,2,0,0
43,26155,7.3,0,5,0,15347,5003,48,0.478,0.43,1,0,0
46,27219,8.8,1,9,2,16188,5499,12,0.432,0.329,0,0,0
35,71509,5.4,1,4,2,43345,7812,48,0.56,0.003,2,0,0
34,54266,6.3,1,4,0,29770,6839,36,0.514,0.226,0,0,0
43,47998,9.4,1,3,1,28519,13842,36,0.528,0.236,1,0,0
51,55139,14.1,1,1,3,47009,8490,12,0.112,0.077,6,1,0
40,32407,1.6,0,2,0,8245,13069,24,0.358,0.459,1,0,1
44,54755,8.3,1,1,1,37624,16245,48,0.507,0.382,0,0,0
37,30198,11.0,0,5,1,22260,8497,60,0.047,0.25,0,0,0
34,20246,9.3,0,5,1,14871,5791,12,0.35,0.272,1,0,1
28,28616,0.0,0,4,1,17666,8186,24,0.654,0.115,1,0,0
41,47295,6.9,0,6,2,35960,5489,24,0.238,0.093,1,0,1
35,44261,5.2,0,4,1,28125,7692,60,0.723,0.238,2,1,0
35,75350,5.3,1,5,2,26754,4412,60,0.605,0.105,2,0,0
48,16648,0.0,0,4,1,4448,5932,48,0.484,0.256,2,1,0
43,37337,9.7,1,9,3,13644,6879,48,0.297,0.269,1,0,0
48,52346,1.2,0,2,1,40483,8264,24,0.335,0.223,0,0,0
21,24822,9.1,1,4,4,15384,12120,36,0.392,0.368,1,0,0
44,48327,9.1,0,4,2,27328,13463,48,0.234,0.229,0,0,0
32,33652,3.0,1,5,2,20489,7875,60,0.149,0.263,1,1,1
29,22643,5.2,1,5,1,26606,12110,48,0.184,0.52,6,1,1
29,78071,3.2,1,4,4,28870,2883,60,0.218,0.187,1,0,0
51,19638,6.3,0,2,2,13539,15631,12,0.43,0.513,1,0,1
47,73059,6.9,1,7,1,55398,3942,48,0.224,0.168,2,0,0
30,33574,4.4,1,3,1,9020,3132,60,0.404,0.167,1,1,0
25,25139,0.0,0,5,2,18163,7296,36,0.375,0.294,0,0,1
38,25920,7.8,0,6,1,9857,5117,36,0.24,0.267,0,1,0
33,28105,8.1,0,2,2,23458,4897,12,0.319,0.145,0,0,0
56,26457,13.7,0,5,3,13988,6446,36,0.394,0.286,0,0,1
22,48885,5.6,0,7,1,34998,9237,60,0.383,0.258,3,1,0
18,15095,5.1,0,3,1,9140,8688,48,0.358,0.493,1,1,1
35,83374,7.1,1,5,1,34842,6995,36,0.476,0.222,0,0,0
38,66738,10.1,1,1,1,24121,10997,12,0.146,0.24,0,0,0
39,90438,5.7,1,4,2,77484,10355,24,0.358,0.26,4,1,1
46,24569,8.7,1,7,1,18713,9194,36,0.435,0.379,1,1,0
61,12000,16.2,0,4,1,7511,4316,12,0.515,0.269,1,0,0
34,29929,11.6,1,5,1,11118,8342,48,0.233,0.235,0,0,0
32,38464,2.2,0,5,1,31147,5180,36,0.128,0.234,0,0,1
19,49835,0.0,0,1,2,33561,7079,48,0.477,0.218,0,1,0
41,31724,14.0,1,1,2,14688,12551,12,0.27,0.216,0,0,0
47,40286,11.9,1,3,1,3264,7241,36,0.465,0.163,0,0,0
35,45807,11.4,1,7,4,24899,11742,36,0.411,0.259,2,1,1
51,18007,11.8,1,6,1,6635,761,48,0.478,0.283,3,1,1
38,113890,6.1,1,3,2,54676,10912,48,0.417,0.194,0,0,0
55,22767,6.8,1,7,3,2760,11398,60,0.793,0.413,1,0,0
42,48773,2.3,0,6,2,34795,15030,36,0.826,0.358,0,0,0
26,76375,7.8,1,4,1,63434,8035,48,0.439,0.169,3,1,0
31,27454,7.1,1,4,0,19989,9572,24,0.386,0.332,3,1,0
21,42296,2.1,0,3,3,5214,3059,36,0.418,0.068,7,1,1
19,103605,0.0,1,2,1,55061,12036,36,0.373,0.107,2,0,0
41,36174,3.8,0,5,1,7583,17755,12,0.483,0.259,0,0,0
48,75033,5.1,1,4,0,54992,27863,48,0.542,0.407,1,0,0
59,49574,9.3,1,4,2,28786,6003,60,0.207,0.163,3,1,0
37,47902,0.0,0,3,1,2616,16043,48,0.216,0.344,0,0,0
35,62692,5.3,1,2,2,35822,4612,36,0.154,0.199,3,1,0
26,37209,8.1,1,3,0,20950,12169,60,0.33,0.21,1,0,0
49,37661,5.7,1,3,0,23375,3255,48,0.577,0.146,4,1,0
42,71712,6.3,1,4,1,40618,8423,48,0.105,0.104,0,0,0
31,48804,4.5,1,1,3,29741,1915,12,0.449,0.007,0,0,0
46,55579,3.1,1,5,0,30059,4882,60,0.171,0.193,3,1,0
44,21909,8.3,0,4,4,8409,10407,24,0.231,0.428,1,0,1
18,42678,0.0,0,7,0,19942,1524,36,0.556,0.18,2,1,0
46,82376,5.4,1,4,1,56247,12951,24,0.206,0.221,0,0,0
39,69357,6.4,0,4,0,14877,11220,36,0.414,0.27,0,0,1
34,51114,3.8,0,8,0,31399,4171,48,0.915,0.128,1,0,1
33,31838,4.3,0,7,3,10101,10517,36,0.393,0.245,0,0,0
57,30222,6.3,0,5,2,11590,5548,36,0.348,0.334,0,0,0
55,53855,12.1,1,3,2,30638,7650,36,0.837,0.206,1,1,1
58,92330,5.9,1,5,2,52112,683,24,0.366,0.09,2,1,0
25,43352,5.2,0,4,1,39020,3165,24,0.063,0.267,5,1,1
31,86724,1.4,1,2,0,57828,2508,36,0.398,0.266,1,0,0
48,35915,3.0,0,1,1,24510,5796,36,0.639,0.148,0,0,0
25,81940,1.4,1,3,1,23938,13574,60,0.419,0.252,0,0,0
30,24450,0.0,1,1,2,8086,5565,48,0.276,0.385,1,0,0
18,46933,0.0,0,2,0,30701,5926,36,0.601,0.373,4,1,0
58,23556,9.6,0,6,3,12972,8866,24,0.651,0.413,1,1,1
50,60870,11.1,1,6,1,43605,3086,12,0.442,0.239,1,0,0
43,58027,9.4,1,7,0,53330,14062,60,0.401,0.224,1,0,0
40,25136,7.6,1,2,1,9891,4479,36,0.133,0.162,0,0,0
33,28131,2.8,0,8,2,11594,12842,36,0.206,0.358,1,0,0
34,33207,0.0,0,4,1,10910,6231,60,0.476,0.131,2,0,0
45,18692,5.9,0,1,1,5254,15176,24,0.495,0.587,1,0,1
30,25462,1.9,0,5,4,19281,13580,36,0.534,0.393,0,1,1
52,26339,8.0,0,6,1,13039,10275,36,0.206,0.408,0,0,0
33,65094,1.7,1,5,0,20148,4046,24,0.114,0.094,1,0,0
28,90586,0.6,0,3,2,38355,6331,12,0.8,0.274,2,1,0
52,33184,11.8,1,3,2,28865,24892,36,0.299,0.479,0,0,1
36,36160,0.0,0,7,1,23101,7057,24,0.096,0.127,0,0,0
44,47632,6.6,1,8,4,26052,4728,36,0.444,0.076,1,0,0
33,31799,8.9,1,2,0,9884,2704,36,0.377,0.054,1,0,0
18,36351,0.0,0,1,1,24000,8303,48,0.251,0.188,0,0,0
44,67095,2.7,0,1,1,38162,2376,24,0.722,0.103,2,0,0
23,48062,0.5,0,5,0,31705,7772,24,0.224,0.162,1,0,0
50,40421,6.7,1,3,2,14638,3492,48,0.299,0.156,1,0,0
21,30924,1.8,0,4,0,16533,9520,60,0.327,0.498,1,0,0
18,95041,5.4,1,3,1,61076,14516,48,0.646,0.251,5,1,0
41,30231,5.4,1,4,1,22253,5090,36,0.483,0.177,0,0,0
43,45270,8.4,1,7,1,31544,16740,24,0.216,0.318,1,0,0
39,24016,3.1,1,6,2,17362,7924,48,0.244,0.342,1,0,0
25,30551,0.0,0,6,3,15452,15783,36,0.328,0.328,1,0,1
48,44608,8.7,1,3,0,25536,10213,24,0.318,0.194,0,0,0
22,34096,0.0,0,5,1,14407,3969,24,0.237,0.235,0,0,0
33,56772,8.5,1,8,0,33671,8563,24,0.656,0.239,0,0,0
29,43963,1.3,1,5,1,9227,8868,12,0.807,0.167,2,1,1
34,19811,3.4,0,4,2,5709,4060,24,0.168,0.281,2,1,1
47,12000,3.4,0,1,2,11751,6688,36,0.781,0.481,1,1,0
31,73163,1.6,0,6,1,44994,6367,36,0.572,0.146,1,0,0
