device,visitor_type,time_of_day,day_type,session_duration_min,page_views,items_to_cart,days_since_last_visit,main_product_category,delivery_speed,return_policy,product_rating_mean,purchase
mobile,returning,morning,weekday,6.33,10,0,11,electronics,express,extended,4.5,0
desktop,returning,afternoon,weekend,7.06,9,0,18,sports,standard,basic,4.02,0
mobile,new,morning,weekday,5.64,6,2,109,home,standard,basic,4.15,0
desktop,new,evening,weekday,4.41,12,1,326,electronics,standard,basic,4.15,1
mobile,new,evening,weekday,8.72,7,0,170,fashion,standard,extended,4.04,0
desktop,new,afternoon,weekday,5.24,9,0,33,fashion,standard,extended,4.14,1
desktop,returning,evening,weekday,6.14,8,1,41,fashion,standard,basic,3.8,0
mobile,new,afternoon,weekday,2.03,6,0,168,fashion,standard,basic,4.37,0
desktop,returning,afternoon,weekday,5.37,3,0,23,fashion,standard,basic,4.07,0
tablet,new,night,weekend,4.64,9,0,324,fashion,standard,extended,3.88,0
desktop,new,night,weekday,4.4,11,1,195,home,standard,extended,4.48,1
mobile,new,evening,weekday,8.24,4,0,154,electronics,standard,basic,4.66,0
mobile,returning,morning,weekday,4.28,6,0,14,fashion,standard,basic,4.44,0
desktop,new,morning,weekday,5.93,9,1,245,fashion,standard,basic,3.88,1
mobile,new,morning,weekend,1.14,4,0,190,beauty,standard,basic,4.28,0
desktop,new,afternoon,weekday,9.28,8,0,357,electronics,express,extended,4.42,0
mobile,returning,morning,weekday,2.29,8,1,4,books,express,extended,4.14,1
desktop,returning,night,weekday,10.16,9,0,11,fashion,standard,basic,4.06,1
mobile,returning,evening,weekday,5.21,9,2,18,fashion,standard,extended,3.58,1
mobile,new,afternoon,weekday,0.4,4,0,47,home,express,extended,4.5,0
tablet,returning,afternoon,weekday,7.64,6,0,15,sports,standard,basic,4.05,0
desktop,new,afternoon,weekday,4.37,5,0,178,beauty,standard,basic,4.03,0
desktop,returning,afternoon,weekday,4.85,10,0,7,fashion,standard,extended,3.78,1
tablet,new,evening,weekday,5.25,6,0,312,home,express,basic,4.04,1
mobile,new,morning,weekday,4.9,6,2,226,beauty,standard,extended,4.47,1
mobile,returning,evening,weekday,6.07,9,2,33,beauty,next_day,basic,4.3,1
mobile,returning,morning,weekday,7.18,6,1,34,books,express,extended,4.21,1
mobile,new,afternoon,weekday,4.03,8,0,237,books,standard,basic,4.55,0
mobile,new,night,weekday,4.86,4,1,104,home,standard,basic,3.94,0
tablet,returning,morning,weekday,4.2,8,1,38,electronics,standard,extended,3.94,1
mobile,returning,morning,weekday,6.41,7,0,7,home,standard,basic,4.16,0
mobile,returning,evening,weekday,4.11,6,0,4,books,standard,basic,4.48,0
mobile,new,afternoon,weekday,1.14,5,1,256,books,standard,basic,4.33,0
mobile,new,morning,weekday,3.37,4,0,332,fashion,express,basic,4.27,0
mobile,returning,morning,weekday,4.52,11,0,5,fashion,express,basic,3.98,1
desktop,returning,morning,weekday,7.95,5,1,8,electronics,next_day,basic,4.11,0
mobile,returning,afternoon,weekday,1.75,6,0,14,sports,standard,basic,4.1,0
desktop,returning,morning,weekday,7.8,9,1,23,beauty,next_day,basic,4.67,1
desktop,new,evening,weekday,3.59,8,0,103,fashion,express,basic,4.03,0
desktop,new,night,weekday,0.4,4,0,205,fashion,express,extended,3.97,0
desktop,returning,morning,weekend,3.26,5,0,11,fashion,express,basic,3.98,1
mobile,new,afternoon,weekend,2.85,8,1,286,books,standard,extended,4.93,0
mobile,returning,morning,weekday,6.03,12,0,23,fashion,express,basic,3.81,0
mobile,returning,afternoon,weekday,4.82,6,0,28,fashion,standard,basic,3.84,0
tablet,returning,morning,weekday,2.26,3,0,36,home,express,basic,4.34,0
desktop,new,evening,weekend,2.97,6,0,217,home,standard,basic,4.11,0
mobile,returning,afternoon,weekday,2.29,11,0,35,home,standard,basic,3.77,0
mobile,new,afternoon,weekday,4.04,7,0,296,sports,standard,extended,4.31,0
desktop,new,evening,weekend,4.91,6,2,126,electronics,standard,basic,4.05,1
desktop,new,evening,weekday,6.39,13,0,111,electronics,standard,basic,4.59,1
desktop,new,afternoon,weekday,0.98,7,0,363,electronics,next_day,extended,4.44,0
desktop,returning,morning,weekday,4.38,7,1,12,home,standard,basic,4.39,0
desktop,returning,night,weekday,9.76,8,1,4,books,standard,extended,4.15,1
desktop,new,afternoon,weekend,5.85,5,0,160,fashion,standard,basic,3.9,0
mobile,returning,evening,weekday,4.58,4,0,15,sports,standard,basic,4.37,0
mobile,new,evening,weekday,1.83,1,0,350,sports,standard,basic,3.64,0
tablet,returning,afternoon,weekday,7.13,8,0,9,books,express,basic,4.42,1
desktop,returning,morning,weekday,8.72,14,0,7,beauty,next_day,basic,4.31,1
mobile,new,morning,weekend,1.59,7,1,283,electronics,standard,extended,3.76,0
desktop,new,afternoon,weekend,1.99,8,0,287,sports,standard,basic,3.91,0
mobile,new,afternoon,weekend,4.09,2,0,198,sports,express,extended,3.67,0
desktop,new,evening,weekend,5.38,10,1,351,home,standard,basic,4.22,1
mobile,returning,evening,weekday,6.21,7,0,23,sports,express,basic,4.05,0
desktop,new,night,weekday,8.37,10,0,54,fashion,standard,basic,3.9,0
mobile,new,night,weekday,1.46,9,0,302,home,express,extended,4.63,0
mobile,new,evening,weekday,4.28,3,0,150,fashion,standard,basic,4.16,0
mobile,returning,morning,weekday,6.31,6,0,10,beauty,next_day,extended,4.28,0
desktop,new,afternoon,weekday,5.99,7,0,355,fashion,next_day,basic,4.15,0
mobile,returning,evening,weekday,4.34,7,0,41,electronics,standard,extended,4.35,0
mobile,returning,evening,weekend,4.42,11,1,6,electronics,standard,extended,4.18,1
desktop,new,morning,weekday,3.24,8,0,304,home,standard,extended,3.88,0
mobile,new,evening,weekday,7.48,9,1,131,books,standard,basic,4.47,0
mobile,new,afternoon,weekend,1.75,3,0,299,fashion,next_day,basic,4.46,0
mobile,new,afternoon,weekday,2.82,10,2,187,beauty,standard,extended,4.32,1
desktop,returning,evening,weekday,8.03,8,0,8,electronics,standard,basic,3.84,0
mobile,returning,afternoon,weekday,2.81,11,1,31,fashion,standard,basic,4.24,1
mobile,new,afternoon,weekend,4.34,5,1,32,fashion,standard,extended,3.69,0
mobile,new,evening,weekend,0.4,4,0,93,home,express,extended,4.17,0
mobile,new,evening,weekday,4.3,7,0,141,books,express,basic,4.32,0
mobile,new,morning,weekday,3.61,6,0,213,beauty,express,extended,4.37,0
mobile,returning,evening,weekday,5.54,10,1,2,home,standard,basic,4.23,1
mobile,returning,afternoon,weekday,2.98,4,1,12,home,express,basic,4.03,0
mobile,returning,evening,weekend,6.18,10,0,17,electronics,standard,basic,3.97,1
desktop,new,morning,weekday,4.42,9,1,281,fashion,standard,extended,3.77,0
mobile,new,night,weekend,6.73,2,0,302,electronics,standard,extended,4.14,1
mobile,new,evening,weekend,5.24,6,1,303,beauty,next_day,extended,3.82,0
tablet,returning,afternoon,weekday,1.76,6,1,23,books,express,basic,4.26,0
desktop,returning,afternoon,weekend,3.75,8,1,9,beauty,express,extended,4.11,0
desktop,returning,afternoon,weekday,4.21,7,0,14,beauty,standard,basic,4.57,0
mobile,new,evening,weekday,4.58,3,0,242,fashion,standard,basic,4.33,0
mobile,new,evening,weekend,3.84,9,0,106,fashion,standard,extended,4.23,1
mobile,returning,evening,weekday,4.84,11,1,8,books,express,extended,4.34,0
mobile,new,night,weekend,9.72,7,0,141,fashion,express,extended,4.36,0
mobile,returning,afternoon,weekday,3.72,10,0,27,sports,express,basic,3.87,0
desktop,new,evening,weekday,8.02,9,0,312,electronics,standard,basic,3.58,0
mobile,returning,afternoon,weekend,4.99,6,0,6,electronics,standard,basic,4.26,0
desktop,new,evening,weekday,0.4,4,1,166,fashion,standard,extended,4.0,0
mobile,returning,afternoon,weekday,5.2,8,2,3,books,express,basic,4.76,1
mobile,new,evening,weekday,6.55,6,0,246,fashion,next_day,extended,3.91,0
desktop,new,morning,weekday,5.53,6,0,105,sports,standard,basic,3.9,0
desktop,new,morning,weekday,5.24,5,0,215,electronics,express,basic,4.22,1
mobile,new,afternoon,weekend,3.55,7,0,48,home,express,extended,3.82,0
desktop,returning,night,weekday,4.46,11,1,20,home,standard,extended,4.18,1
mobile,returning,afternoon,weekend,6.68,7,1,16,home,standard,basic,3.97,1
mobile,returning,afternoon,weekend,4.19,7,0,31,fashion,standard,basic,4.12,0
desktop,returning,afternoon,weekday,4.66,7,1,16,electronics,next_day,basic,4.13,1
mobile,returning,afternoon,weekday,5.66,7,0,9,books,standard,basic,4.32,0
mobile,new,night,weekday,2.87,3,0,59,home,standard,extended,4.11,0
mobile,returning,night,weekend,7.79,3,1,16,fashion,standard,basic,3.52,0
mobile,new,evening,weekday,5.18,4,1,297,fashion,express,basic,3.93,0
mobile,returning,evening,weekday,4.07,7,0,4,electronics,standard,extended,4.21,0
mobile,new,morning,weekend,1.1,4,0,141,beauty,next_day,extended,4.14,0
tablet,returning,afternoon,weekday,3.6,6,2,12,beauty,standard,basic,4.29,1
desktop,new,evening,weekday,10.01,4,1,211,electronics,next_day,extended,4.14,1
mobile,new,evening,weekend,3.4,6,1,164,beauty,standard,basic,4.25,0
mobile,new,morning,weekday,5.09,4,1,145,home,standard,basic,4.11,0
desktop,new,evening,weekday,1.86,5,1,276,books,express,extended,4.49,0
mobile,new,morning,weekday,1.23,2,0,154,home,standard,basic,3.78,0
mobile,new,afternoon,weekend,3.1,9,0,161,beauty,standard,extended,4.14,0
desktop,new,afternoon,weekend,7.77,9,2,160,sports,express,basic,3.92,1
mobile,new,evening,weekend,1.49,8,0,137,fashion,standard,extended,4.69,0
mobile,new,evening,weekend,2.58,5,0,163,home,standard,basic,3.97,0
mobile,returning,afternoon,weekday,7.19,7,1,50,electronics,express,basic,3.89,1
mobile,new,evening,weekday,7.74,7,2,323,electronics,express,extended,4.02,0
mobile,new,evening,weekday,4.82,5,0,114,home,standard,extended,3.98,0
desktop,new,afternoon,weekend,5.92,6,2,180,fashion,standard,extended,3.88,1
mobile,new,evening,weekend,2.02,10,1,87,home,standard,basic,4.12,1
desktop,new,morning,weekday,1.42,4,1,210,home,standard,basic,4.24,0
desktop,returning,afternoon,weekend,3.59,8,0,9,electronics,standard,basic,3.98,0
mobile,new,morning,weekday,1.97,6,0,87,fashion,standard,basic,3.99,0
mobile,new,afternoon,weekday,3.97,2,1,127,home,express,basic,4.2,0
mobile,new,afternoon,weekday,0.94,3,0,333,home,standard,extended,4.36,0
desktop,new,morning,weekend,4.73,2,0,318,sports,standard,basic,3.91,0
mobile,new,afternoon,weekday,3.14,4,0,295,fashion,express,basic,3.93,0
desktop,returning,evening,weekday,4.72,9,4,19,sports,express,extended,4.8,1
desktop,new,evening,weekend,6.76,8,1,248,fashion,express,extended,4.53,1
desktop,returning,morning,weekday,3.99,6,0,2,electronics,standard,basic,4.38,0
tablet,new,morning,weekday,6.51,4,0,248,home,express,extended,4.15,0
desktop,new,afternoon,weekday,6.24,7,2,318,fashion,next_day,extended,3.59,0
desktop,new,evening,weekday,3.02,11,0,97,electronics,standard,basic,3.9,0
desktop,new,night,weekday,7.02,6,2,185,fashion,standard,extended,4.24,1
desktop,new,afternoon,weekday,1.87,8,0,141,sports,standard,extended,3.38,0
desktop,returning,evening,weekend,8.62,6,0,11,books,next_day,extended,4.27,1
tablet,returning,evening,weekday,5.9,6,0,18,books,standard,basic,4.56,0
mobile,new,night,weekday,0.48,6,0,137,fashion,standard,basic,3.86,0
desktop,new,morning,weekend,1.48,3,0,266,beauty,standard,extended,4.26,0
mobile,returning,evening,weekday,4.35,3,0,15,sports,next_day,basic,3.95,1
desktop,new,evening,weekend,6.72,10,1,115,fashion,standard,basic,3.77,1
mobile,new,afternoon,weekend,3.44,3,1,268,fashion,standard,basic,3.41,0
desktop,returning,morning,weekend,5.39,16,1,9,fashion,next_day,extended,4.6,1
desktop,new,morning,weekday,4.28,4,0,233,home,standard,basic,4.7,0
tablet,new,afternoon,weekday,0.4,7,0,164,home,standard,extended,4.22,0
mobile,new,evening,weekday,5.93,3,0,185,fashion,standard,basic,4.25,0
desktop,new,evening,weekend,7.91,7,1,150,electronics,standard,extended,4.05,0
desktop,new,morning,weekend,5.86,6,0,331,sports,standard,basic,3.52,0
tablet,returning,night,weekday,3.91,4,2,31,home,standard,extended,3.7,0
tablet,new,afternoon,weekday,1.94,8,2,274,fashion,standard,extended,3.54,0
desktop,new,night,weekday,2.23,3,1,295,fashion,express,basic,3.56,1
desktop,new,morning,weekday,1.82,6,0,172,books,standard,basic,4.64,0
mobile,returning,evening,weekend,9.96,6,0,5,home,standard,extended,3.98,0
tablet,new,night,weekend,3.33,4,0,47,home,express,extended,5.0,0
mobile,returning,evening,weekday,7.1,7,0,14,home,next_day,basic,3.7,0
desktop,new,evening,weekend,6.38,3,0,324,books,standard,basic,4.36,1
desktop,new,afternoon,weekday,4.8,8,0,192,fashion,standard,extended,3.77,0
mobile,new,evening,weekday,2.24,7,0,360,fashion,standard,extended,4.17,0
mobile,new,evening,weekday,5.29,5,0,205,fashion,express,basic,3.96,1
mobile,new,afternoon,weekday,1.23,6,0,243,sports,express,basic,4.05,0
desktop,returning,night,weekend,7.26,9,0,2,electronics,standard,basic,4.21,1
mobile,returning,afternoon,weekday,2.92,4,1,10,fashion,standard,extended,3.68,0
mobile,returning,afternoon,weekday,4.18,10,2,25,fashion,standard,extended,3.97,1
desktop,new,night,weekday,3.28,4,0,200,home,express,basic,4.24,0
mobile,new,afternoon,weekday,6.44,5,1,333,home,standard,basic,4.78,1
desktop,returning,morning,weekday,0.69,7,0,27,fashion,standard,basic,4.44,1
mobile,new,afternoon,weekday,8.69,4,1,194,fashion,standard,basic,4.21,1
mobile,returning,evening,weekday,3.51,9,0,7,sports,express,extended,3.54,0
mobile,returning,night,weekday,5.04,6,0,40,electronics,next_day,extended,3.77,0
mobile,new,morning,weekend,4.37,4,1,261,sports,standard,basic,3.98,0
mobile,returning,evening,weekday,6.19,8,1,4,fashion,next_day,basic,3.37,0
desktop,returning,evening,weekday,7.67,8,4,13,books,standard,basic,4.56,1
mobile,new,evening,weekday,5.48,7,0,154,fashion,express,extended,3.63,0
mobile,returning,evening,weekday,9.48,13,1,18,home,express,basic,3.73,1
mobile,new,night,weekday,5.54,5,0,48,electronics,standard,basic,4.07,0
mobile,new,afternoon,weekday,3.55,5,0,201,fashion,standard,extended,3.95,0
tablet,new,afternoon,weekday,2.34,2,0,342,home,standard,basic,4.58,0
mobile,new,evening,weekday,2.68,4,0,49,home,express,extended,4.58,0
tablet,new,afternoon,weekday,6.22,5,0,181,sports,standard,basic,3.76,0
mobile,returning,afternoon,weekend,8.49,3,0,9,home,standard,basic,4.02,0
mobile,new,morning,weekday,5.61,3,1,58,home,standard,extended,3.54,0
mobile,new,morning,weekday,0.4,3,0,31,sports,standard,extended,4.34,0
mobile,returning,night,weekday,0.4,6,0,1,beauty,standard,extended,4.05,0
desktop,new,morning,weekday,4.18,8,1,104,books,express,basic,4.38,0
mobile,returning,evening,weekday,5.15,8,0,18,fashion,standard,basic,4.05,0
mobile,new,evening,weekend,4.24,4,0,82,fashion,standard,basic,4.46,0
desktop,returning,morning,weekday,8.13,13,2,14,sports,standard,basic,3.52,1
desktop,returning,morning,weekday,8.52,7,0,12,electronics,next_day,basic,4.21,0
tablet,new,afternoon,weekend,4.37,6,0,209,electronics,standard,basic,4.24,0
tablet,new,afternoon,weekday,0.8,6,0,335,electronics,standard,basic,4.29,0
desktop,new,afternoon,weekday,1.62,11,0,318,beauty,standard,basic,3.94,0
desktop,returning,evening,weekday,6.04,15,2,12,home,standard,basic,4.29,1
desktop,returning,morning,weekday,6.88,7,0,18,electronics,standard,basic,3.98,1
mobile,new,morning,weekend,1.44,7,0,150,electronics,standard,extended,3.89,0
desktop,new,morning,weekday,5.89,10,0,301,fashion,standard,extended,4.0,0
mobile,returning,afternoon,weekend,1.42,9,0,5,fashion,express,basic,4.19,0
desktop,new,afternoon,weekday,0.4,7,0,237,electronics,standard,basic,4.07,0
tablet,returning,night,weekday,3.46,6,0,22,electronics,standard,extended,4.25,0
mobile,returning,morning,weekday,7.68,6,1,14,sports,express,basic,3.56,1
desktop,new,afternoon,weekday,7.4,5,1,277,home,standard,extended,4.08,1
tablet,new,evening,weekday,0.85,3,0,355,fashion,standard,basic,3.23,0
mobile,new,evening,weekday,1.01,7,0,354,fashion,next_day,extended,3.86,0
mobile,new,evening,weekday,6.0,8,0,268,electronics,standard,basic,4.12,0
tablet,returning,morning,weekday,4.17,10,1,15,fashion,express,extended,4.24,1
tablet,returning,evening,weekend,8.37,3,1,7,fashion,standard,basic,4.66,1
mobile,returning,afternoon,weekday,6.36,7,0,5,books,next_day,basic,4.41,1
mobile,new,evening,weekday,5.82,9,0,113,sports,standard,basic,3.63,1
desktop,new,morning,weekend,2.47,6,0,171,beauty,standard,basic,4.35,0
mobile,returning,evening,weekday,6.63,5,0,10,electronics,express,extended,3.88,0
mobile,new,evening,weekend,8.13,5,1,131,home,standard,basic,4.05,0
mobile,new,evening,weekend,4.2,6,1,55,books,standard,basic,4.5,0
mobile,new,morning,weekday,3.91,3,1,185,electronics,standard,basic,4.82,0
desktop,returning,evening,weekday,4.99,4,2,22,sports,standard,basic,4.12,0
desktop,returning,evening,weekday,2.84,3,1,4,fashion,express,extended,3.53,0
desktop,new,afternoon,weekday,1.89,4,2,250,home,standard,extended,4.31,0
desktop,returning,afternoon,weekday,3.93,12,1,16,fashion,standard,basic,3.94,0
mobile,new,morning,weekday,0.4,6,0,266,home,standard,basic,4.11,0
mobile,new,afternoon,weekend,0.56,8,1,289,fashion,standard,extended,3.38,0
mobile,new,evening,weekday,0.4,7,0,257,beauty,express,basic,4.69,0
mobile,returning,afternoon,weekday,3.16,5,1,26,home,standard,basic,3.63,0
mobile,new,evening,weekday,5.32,2,0,91,home,standard,basic,4.07,0
mobile,new,evening,weekend,3.24,2,0,276,home,standard,basic,4.22,0
mobile,new,evening,weekend,3.74,5,1,193,electronics,standard,basic,3.98,1
mobile,returning,evening,weekend,6.81,14,1,4,home,standard,basic,4.25,1
desktop,returning,evening,weekend,9.95,13,2,3,electronics,express,extended,3.83,1
desktop,new,afternoon,weekday,8.97,4,1,138,home,standard,basic,4.49,0
tablet,returning,morning,weekday,5.6,6,0,9,electronics,standard,extended,4.0,1
desktop,new,evening,weekday,4.01,3,0,218,beauty,next_day,basic,4.48,0
desktop,new,night,weekday,3.63,14,0,330,fashion,standard,extended,3.93,0
mobile,new,afternoon,weekday,4.74,4,0,35,books,express,basic,4.47,0
desktop,returning,night,weekday,5.17,11,1,20,home,standard,basic,3.52,1
mobile,new,night,weekend,3.68,3,1,336,electronics,standard,basic,4.44,0
mobile,new,afternoon,weekday,3.32,7,1,262,home,standard,basic,4.41,0
mobile,new,evening,weekend,2.22,8,0,110,fashion,standard,basic,4.36,0
mobile,new,evening,weekday,0.4,5,1,154,fashion,express,basic,4.32,0
mobile,returning,morning,weekday,3.69,5,0,19,fashion,standard,basic,3.98,0
desktop,returning,morning,weekday,8.56,13,0,15,sports,standard,basic,4.06,1
desktop,new,afternoon,weekend,7.16,7,0,253,books,express,basic,4.45,0
desktop,returning,evening,weekend,7.87,14,1,10,books,standard,basic,4.08,1
desktop,new,afternoon,weekday,3.66,8,0,95,electronics,standard,extended,4.36,0
mobile,new,evening,weekday,2.74,6,1,262,electronics,standard,extended,4.7,0
mobile,new,evening,weekday,7.31,3,0,218,sports,standard,extended,3.9,0
desktop,returning,evening,weekday,3.93,11,0,14,fashion,next_day,extended,3.91,0
mobile,new,afternoon,weekday,3.58,6,0,113,home,standard,basic,3.99,0
mobile,returning,afternoon,weekday,8.35,3,0,26,books,express,basic,4.13,0
mobile,new,morning,weekend,4.06,4,0,85,fashion,standard,basic,4.91,0
tablet,returning,afternoon,weekday,4.48,10,0,1,fashion,standard,basic,3.92,1
desktop,new,morning,weekday,6.64,8,0,276,sports,standard,extended,4.2,0
mobile,returning,morning,weekend,4.95,6,0,30,home,standard,extended,4.16,0
desktop,returning,morning,weekday,5.91,10,0,8,books,standard,basic,4.02,0
mobile,new,evening,weekend,7.08,11,2,277,home,standard,extended,4.37,1
mobile,returning,afternoon,weekday,0.4,7,1,6,fashion,standard,extended,3.81,0
mobile,new,afternoon,weekday,4.25,4,0,165,sports,standard,basic,3.27,0
mobile,new,night,weekend,1.89,4,0,102,sports,standard,basic,3.92,0
desktop,new,afternoon,weekday,3.76,7,0,271,books,standard,extended,4.09,0
